new_id,steady_pop,resident_count,init_pop,population
US_SanJose_00072,58.64496612548828,58.64496612548828,3073.915631155233,5647.1553
US_SanJose_00073,298.767822265625,298.767822265625,3073.915631155233,6034.032
US_SanJose_00074,915.3475341796876,915.3475341796876,3073.915631155233,709.1042
US_SanJose_00075,413.1146545410156,413.1146545410156,3073.915631155233,5666.5005
US_SanJose_00076,6040.7421875,6040.7421875,3073.915631155233,4047.6572
US_SanJose_00077,9962.5322265625,9962.5322265625,3073.915631155233,5473.063
US_SanJose_00078,9276.236328125,9276.236328125,3073.915631155233,3846.4963
US_SanJose_00079,10889.634765625,10889.634765625,3073.915631155233,10624.628
US_SanJose_00080,19529.20703125,19529.20703125,3073.915631155233,11180.076
US_SanJose_00081,10037.919921875,10037.919921875,3073.915631155233,8284.481
US_SanJose_00082,2997.9169921875,2997.9169921875,3073.915631155233,1942.9767
US_SanJose_00083,98.59439086914062,98.59439086914062,3073.915631155233,19.907913
US_SanJose_00084,124.8961181640625,124.8961181640625,3073.915631155233,25.76347
US_SanJose_00085,296.6134338378906,296.6134338378906,3073.915631155233,3465.4634
US_SanJose_00086,49.67333984375,49.67333984375,3073.915631155233,4112.935
US_SanJose_00087,140.8870849609375,140.8870849609375,3073.915631155233,46.384594
US_SanJose_00088,2487.7197265625,2487.7197265625,3073.915631155233,6079.7915
US_SanJose_00089,5272.1865234375,5272.1865234375,3073.915631155233,6074.737
US_SanJose_00090,5667.5,5667.5,3073.915631155233,10016.433
US_SanJose_00091,14769.5009765625,14769.5009765625,3073.915631155233,14350.264
US_SanJose_00092,10357.6416015625,10357.6416015625,3073.915631155233,16072.943
US_SanJose_00093,19216.908203125,19216.908203125,3073.915631155233,17125.94
US_SanJose_00094,17786.44140625,17786.44140625,3073.915631155233,16785.205
US_SanJose_00095,13594.533203125,13594.533203125,3073.915631155233,15852.311
US_SanJose_00096,9060.435546875,9060.435546875,3073.915631155233,15602.123
US_SanJose_00097,264.10205078125,264.10205078125,3073.915631155233,3785.716
US_SanJose_00098,1.5047547817230225,1.5047547817230225,3073.915631155233,30.803326
US_SanJose_00099,1.0335988998413086,1.0335988998413086,3073.915631155233,24.001078
US_SanJose_00100,194.7955017089844,194.7955017089844,3073.915631155233,23.317087
US_SanJose_00101,86.72187042236328,86.72187042236328,3073.915631155233,2872.1023
US_SanJose_00102,316.4001770019531,316.4001770019531,3073.915631155233,35.5543
US_SanJose_00103,98.45418548583984,98.45418548583984,3073.915631155233,41.349876
US_SanJose_00104,806.4467163085938,806.4467163085938,3073.915631155233,47.542522
US_SanJose_00105,2596.158203125,2596.158203125,3073.915631155233,56.52561
US_SanJose_00106,4494.2958984375,4494.2958984375,3073.915631155233,5060.2236
US_SanJose_00107,7549.5205078125,7549.5205078125,3073.915631155233,3457.4397
US_SanJose_00108,13646.8984375,13646.8984375,3073.915631155233,8421.279
US_SanJose_00109,11552.7236328125,11552.7236328125,3073.915631155233,19863.781
